HTTP,path,controller,javaMethod,출처,선언파일,line
GET,/arms/reqStatus/analyzeNode.do,ReqStatusController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
PUT,/arms/reqStatus/deleteWithdrawal.do,ReqStatusController,이슈삭제_철회,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,141
GET,/arms/reqStatus/getChildNode.do,ReqStatusController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/reqStatus/getMonitor.do,ReqStatusController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/reqStatus/getNode.do,ReqStatusController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/reqStatus/getNodesWithoutRoot.do,ReqStatusController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/reqStatus/getPaginatedChildNode.do,ReqStatusController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
GET,/arms/reqStatus/issue-list-by-updated-2nd,ReqStatusController,issueListByUpdated2ndTab,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,421
GET,/arms/reqStatus/issueListByOverallUpdatedDate,ReqStatusController,issueListByOverallUpdatedDate,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,444
POST,/arms/reqStatus/moveNode.do,ReqStatusController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/reqStatus/removeNode.do,ReqStatusController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/reqStatus/searchNode.do,ReqStatusController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/reqStatus/send-message,ReqStatusController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
POST,/arms/reqStatus/subtasks-and-linked-issues,ReqStatusController,subtasksAndLinkedIssues,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,438
PUT,/arms/reqStatus/updateNode.do,ReqStatusController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/reqStatus/{changeReqTableName}/addStatusNode.do,ReqStatusController,요구사항_상태_정보_저장하기,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,81
GET,/arms/reqStatus/{changeReqTableName}/deletedIssueList,ReqStatusController,getDeletedIssueList,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,128
GET,/arms/reqStatus/{changeReqTableName}/getPdRelatedReqStats.do,ReqStatusController,getPdRelatedReqStats,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,284
GET,/arms/reqStatus/{changeReqTableName}/getPdReqStats.do,ReqStatusController,getPdReqStats,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,266
GET,/arms/reqStatus/{changeReqTableName}/getReqStatusListByCReqLink.do,ReqStatusController,getReqStatusListByCReqLink,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,326
GET,/arms/reqStatus/{changeReqTableName}/getStatistics.do,ReqStatusController,getStatistics,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,174
GET,/arms/reqStatus/{changeReqTableName}/getStatusMonitor.do,ReqStatusController,getStatusMonitor,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,104
GET,/arms/reqStatus/{changeReqTableName}/getStatusNode.do,ReqStatusController,getStatusNode,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,351
GET,/arms/reqStatus/{changeReqTableName}/issue-list-by-updated,ReqStatusController,issueListByUpdated,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,427
DELETE,/arms/reqStatus/{changeReqTableName}/removeNode.do,ReqStatusController,removeReqStatusNode,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,400
GET,/arms/reqStatus/{changeReqTableName}/req-status-dashboard,ReqStatusController,getReqStatusDashboard,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,450
GET,/arms/reqStatus/{changeReqTableName}/reqIssues-created-together.do,ReqStatusController,요구사항_이슈_묶음_조회,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,233
POST,/arms/reqStatus/{changeReqTableName}/reqStatusCheckAfterAlmProcess.do,ReqStatusController,요구사항_상태_확인후_ALM처리_및_REQSTATUS_업데이트,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,376
PUT,/arms/reqStatus/{changeReqTableName}/updateStatusNode.do,ReqStatusController,요구사항_상황_수정하기,자체,com/arms/api/requirement/reqstatus/controller/ReqStatusController.java,153
POST,/arms/reqStatusLog/addNode.do,ReqStatusLogController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/reqStatusLog/alterNode.do,ReqStatusLogController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/reqStatusLog/alterNodeType.do,ReqStatusLogController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/reqStatusLog/analyzeNode.do,ReqStatusLogController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/reqStatusLog/getChildNode.do,ReqStatusLogController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/reqStatusLog/getMonitor.do,ReqStatusLogController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/reqStatusLog/getNode.do,ReqStatusLogController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/reqStatusLog/getNodesWithoutRoot.do,ReqStatusLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/reqStatusLog/getPaginatedChildNode.do,ReqStatusLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/reqStatusLog/moveNode.do,ReqStatusLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/reqStatusLog/removeNode.do,ReqStatusLogController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/reqStatusLog/searchNode.do,ReqStatusLogController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/reqStatusLog/send-message,ReqStatusLogController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/reqStatusLog/updateNode.do,ReqStatusLogController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/reqStatusSync/es-to-db,ReqStatusSyncController,엔진수집결과_동기화,자체,com/arms/api/util/dynamicscheduler/controller/ReqStatusSyncController.java,21
GET,/arms/report/reqTrace/{changeReqTableName}/getReqTraceList.do,ReqTraceController,getReqTrace,자체,com/arms/api/report/reqtrace/controller/ReqTraceController.java,21
POST,/arms/reqUrgency/addNode.do,ReqUrgencyController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/reqUrgency/alterNode.do,ReqUrgencyController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/reqUrgency/alterNodeType.do,ReqUrgencyController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/reqUrgency/analyzeNode.do,ReqUrgencyController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/reqUrgency/getChildNode.do,ReqUrgencyController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/reqUrgency/getMonitor.do,ReqUrgencyController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/reqUrgency/getNode.do,ReqUrgencyController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/reqUrgency/getNodesWithoutRoot.do,ReqUrgencyController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/reqUrgency/getPaginatedChildNode.do,ReqUrgencyController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/reqUrgency/moveNode.do,ReqUrgencyController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/reqUrgency/removeNode.do,ReqUrgencyController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/reqUrgency/searchNode.do,ReqUrgencyController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/reqUrgency/send-message,ReqUrgencyController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/reqUrgency/updateNode.do,ReqUrgencyController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
GET,/admin/arms/analysis/resource/assignees-info,ResourceController,findAssigneesInfoData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,58
GET,/admin/arms/analysis/resource/assignees-requirements-involvements-v3,ResourceController,findTreeMapChartDataV3,자체,com/arms/api/analysis/resource/controller/ResourceController.java,105
GET,/admin/arms/analysis/resource/findAssigneeRequirementInvolvementData,ResourceController,assigneeRequirementInvolvementDetailData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,111
GET,/admin/arms/analysis/resource/findAssigneeRequirementInvolvementDataDownload,ResourceController,findAssigneeRequirementInvolvementDataDownload,자체,com/arms/api/analysis/resource/controller/ResourceController.java,116
GET,/admin/arms/analysis/resource/issue-status-by-assignee,ResourceController,issueStatusDataByAssignee,자체,com/arms/api/analysis/resource/controller/ResourceController.java,37
GET,/admin/arms/analysis/resource/issue-status-stacked-bar,ResourceController,issueStatusStackedBarChartData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,145
POST,/admin/arms/analysis/resource/top-contributors/horizontal-bar,ResourceController,findHorizontalBarChartData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,88
POST,/admin/arms/analysis/resource/top-contributors/horizontal-bar-at-once,ResourceController,findHorizontalBarChartDataAtOnce,자체,com/arms/api/analysis/resource/controller/ResourceController.java,96
GET,/admin/arms/analysis/resource/top-contributors/pie,ResourceController,findPieChartData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,79
GET,/admin/arms/analysis/resource/top-contributors/pie-expand,ResourceController,findPieChartDataExpand,자체,com/arms/api/analysis/resource/controller/ResourceController.java,70
GET,/admin/arms/analysis/resource/version-assignee-summary,ResourceController,versionAssigneeIssueSummary,자체,com/arms/api/analysis/resource/controller/ResourceController.java,47
GET,/admin/arms/analysis/resource/word-cloud-data,ResourceController,findWordCloudData,자체,com/arms/api/analysis/resource/controller/ResourceController.java,135
PUT,/admin/arms/salaries,SalaryController,bulkUpdate,자체,com/arms/api/analysis/cost/controller/SalaryController.java,81
POST,/admin/arms/salaries/addNode.do,SalaryController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/admin/arms/salaries/alterNode.do,SalaryController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/admin/arms/salaries/alterNodeType.do,SalaryController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/admin/arms/salaries/analyzeNode.do,SalaryController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
POST,/admin/arms/salaries/excel-download.do,SalaryController,연봉입력_엑셀템플릿_다운로드,자체,com/arms/api/analysis/cost/controller/SalaryController.java,46
POST,/admin/arms/salaries/excel-upload.do,SalaryController,uploadSalaryTemplate,자체,com/arms/api/analysis/cost/controller/SalaryController.java,70
GET,/admin/arms/salaries/getChildNode.do,SalaryController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/admin/arms/salaries/getMonitor.do,SalaryController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/admin/arms/salaries/getNode.do,SalaryController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/admin/arms/salaries/getNodesWithoutRoot.do,SalaryController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/admin/arms/salaries/getPaginatedChildNode.do,SalaryController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/admin/arms/salaries/moveNode.do,SalaryController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/admin/arms/salaries/removeNode.do,SalaryController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/admin/arms/salaries/searchNode.do,SalaryController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/admin/arms/salaries/send-message,SalaryController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
GET,/admin/arms/salaries/transfer-salary-info,SalaryController,transferSalaryInfo,자체,com/arms/api/analysis/cost/controller/SalaryController.java,95
PUT,/admin/arms/salaries/updateNode.do,SalaryController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/salaryLog/addNode.do,SalaryLogController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/salaryLog/alterNode.do,SalaryLogController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/salaryLog/alterNodeType.do,SalaryLogController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/salaryLog/analyzeNode.do,SalaryLogController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/salaryLog/getChildNode.do,SalaryLogController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/salaryLog/getMonitor.do,SalaryLogController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/salaryLog/getNode.do,SalaryLogController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/salaryLog/getNodesWithoutRoot.do,SalaryLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/salaryLog/getPaginatedChildNode.do,SalaryLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/salaryLog/moveNode.do,SalaryLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/salaryLog/removeNode.do,SalaryLogController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/salaryLog/searchNode.do,SalaryLogController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/salaryLog/send-message,SalaryLogController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/salaryLog/updateNode.do,SalaryLogController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
GET,/arms/sample/mybatis/getList,SampleMybatisContoller,getList,자체,com/arms/api/util/samplemybastis/controller/SampleMybatisContoller.java,27
GET,/arms/scheduler/atlassian/directory-user/sync,SchedulerController,syncAtlassianDirectoryUsers,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,79
PUT,/arms/scheduler/cacheStatusMappingData,SchedulerController,cacheStatusMappingData,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,71
GET,/arms/scheduler/pdservice/reqstatus/executeSequentialSchedules/storeToES,SchedulerController,executeSequentialSchedules,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,29
GET,/arms/scheduler/pdservice/reqstatus/increment/executeSequentialSchedules/storeToES,SchedulerController,executeIncrementalIssueSequentialSchedules,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,37
GET,/arms/scheduler/pdservice/reqstatus/increment/executeSequentialSchedules/storeToES/withDateRange,SchedulerController,executeIncrementalIssueWithDateRangeSequentialSchedules,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,46
GET,/arms/scheduler/pdservice/reqstatus/recreateFailedReqIssue,SchedulerController,retryFailedReqStatusCreationToElasticsearch,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,62
GET,/arms/scheduler/pdservice/reqstatus/updateFromES,SchedulerController,updateReqStatusFromElasticsearch,자체,com/arms/api/util/dynamicscheduler/controller/SchedulerController.java,54
POST,/admin/arms/analysis/scope/getCircularPackingChartData/{changeReqTableName}/getReqAddListByFilter,ScopeController,getCircularPackingChartData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,137
POST,/admin/arms/analysis/scope/getNetworkChartExcelData,ScopeController,getNetworkChartExcelDataVO,자체,com/arms/api/analysis/scope/controller/ScopeController.java,154
GET,/admin/arms/analysis/scope/getReqNetworkFilterData/{changeReqTableName}/getReqAddListByFilter,ScopeController,getReqNetworkFilterData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,61
POST,/admin/arms/analysis/scope/getReqNetworkIssueData/{changeReqTableName}/getReqAddListByFilter,ScopeController,getReqNetworkIssueData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,51
POST,/admin/arms/analysis/scope/getReqNetworkVersionData/{changeReqTableName}/getReqAddListByFilter,ScopeController,getReqNetworkVersionData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,39
POST,/admin/arms/analysis/scope/req-per-version/{changeReqTableName}/getReqAddListByFilter,ScopeController,countByVersionNames,자체,com/arms/api/analysis/scope/controller/ScopeController.java,79
POST,/admin/arms/analysis/scope/tree-bar-data,ScopeController,reqTreeBarData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,148
GET,/admin/arms/analysis/scope/{changeReqTableName}/getDataTableIssues,ScopeController,getDataTableIssues,자체,com/arms/api/analysis/scope/controller/ScopeController.java,110
POST,/admin/arms/analysis/scope/{changeReqTableName}/issue-network,ScopeController,getReqNetworkFullData,자체,com/arms/api/analysis/scope/controller/ScopeController.java,27
GET,/admin/arms/analysis/scope/{changeReqTableName}/req-property-list,ScopeController,reqAddWithPropertyListPerVersion,자체,com/arms/api/analysis/scope/controller/ScopeController.java,95
POST,/arms/report/mail-sender/addNode.do,SenderController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/report/mail-sender/alterNode.do,SenderController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/report/mail-sender/alterNodeType.do,SenderController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/report/mail-sender/analyzeNode.do,SenderController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/report/mail-sender/getChildNode.do,SenderController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/report/mail-sender/getMonitor.do,SenderController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/report/mail-sender/getNode.do,SenderController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/report/mail-sender/getNodesWithoutRoot.do,SenderController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/report/mail-sender/getPaginatedChildNode.do,SenderController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/report/mail-sender/moveNode.do,SenderController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/report/mail-sender/removeNode.do,SenderController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/report/mail-sender/searchNode.do,SenderController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/report/mail-sender/send-message,SenderController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/report/mail-sender/updateNode.do,SenderController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/report/mail-sender-log/addNode.do,SenderLogController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/report/mail-sender-log/alterNode.do,SenderLogController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/report/mail-sender-log/alterNodeType.do,SenderLogController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/report/mail-sender-log/analyzeNode.do,SenderLogController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/report/mail-sender-log/getChildNode.do,SenderLogController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/report/mail-sender-log/getMonitor.do,SenderLogController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/report/mail-sender-log/getNode.do,SenderLogController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/report/mail-sender-log/getNodesWithoutRoot.do,SenderLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/report/mail-sender-log/getPaginatedChildNode.do,SenderLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/report/mail-sender-log/moveNode.do,SenderLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/report/mail-sender-log/removeNode.do,SenderLogController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/report/mail-sender-log/searchNode.do,SenderLogController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/report/mail-sender-log/send-message,SenderLogController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/report/mail-sender-log/updateNode.do,SenderLogController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
GET,/admin/arms/backoffice/system-info/getSystemInfo/org-link,SystemInfoController,getSystemInfo,자체,com/arms/api/backoffice/system/systeminfo/controller/SystemInfoController.java,18
GET,/arms/export/templates,TemplateController,listTemplates,자체,com/arms/api/report/export_service/controller/TemplateController.java,89
GET,/arms/export/templates/analyze,TemplateController,analyzeTemplatePlaceholders,자체,com/arms/api/report/export_service/controller/TemplateController.java,120
GET,/arms/export/templates/analyze/styles,TemplateController,analyzeParagraphStyles,자체,com/arms/api/report/export_service/controller/TemplateController.java,261
POST,/arms/export/templates/bind,TemplateController,bindTemplate,자체,com/arms/api/report/export_service/controller/TemplateController.java,363
GET,/arms/export/templates/convert/pdf,TemplateController,convertTemplateToPdf,자체,com/arms/api/report/export_service/controller/TemplateController.java,412
POST,/arms/export/templates/convert/pdf,TemplateController,convertUploadedPptxToPdf,자체,com/arms/api/report/export_service/controller/TemplateController.java,455
GET,/arms/export/templates/download/weekly-report,TemplateController,weeklyReportTemplateDownload,자체,com/arms/api/report/export_service/controller/TemplateController.java,65
POST,/arms/export/templates/export/editor,TemplateController,exportFromEditor,자체,com/arms/api/report/export_service/controller/TemplateController.java,388
POST,/arms/export/templates/upload,TemplateController,uploadTemplate,자체,com/arms/api/report/export_service/controller/TemplateController.java,303
DELETE,/arms/export/templates/{templateId},TemplateController,deleteTemplate,자체,com/arms/api/report/export_service/controller/TemplateController.java,326
GET,/arms/export/templates/{templateId},TemplateController,getTemplate,자체,com/arms/api/report/export_service/controller/TemplateController.java,103
GET,/arms/report-template/resolve,TemplateFileController,resolveTemplate,자체,com/arms/api/report/export_service/controller/TemplateFileController.java,149
GET,/arms/report-template/stream,TemplateFileController,getTemplateStream,자체,com/arms/api/report/export_service/controller/TemplateFileController.java,216
POST,/arms/report-template/upload,TemplateFileController,uploadTemplate,자체,com/arms/api/report/export_service/controller/TemplateFileController.java,67
GET,/arms/export/templates/test/alt-case,TemplateTestController,testAltTextBindingCasesGet,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,69
POST,/arms/export/templates/test/alt-case,TemplateTestController,testAltTextBindingCasesPost,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,101
GET,/arms/export/templates/test/alt-case/analyze,TemplateTestController,analyzeAltTextBindingCases,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,159
GET,/arms/export/templates/test/chart-table,TemplateTestController,testChartTableGet,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,718
POST,/arms/export/templates/test/chart-table,TemplateTestController,testChartTablePost,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,753
